id_ejemplar,id_libro,id_ubicacion,edicion_ejem,medio_adquisicion,tipo_material,n_factura,valor,f_registro_sis,recibido_por,recibido_de,no_ejemplar,fecha_adquisicion,codigo_barras,signatura,paginas,anio_edicion,num_entrada
1660,743,20,4a edicion,Suscripcion,Fisico,F-21575,65482.64,2025-08-26,Sede Sur,Díaz-Carrillo,2,2014-10-14,995002560402,PI724,302,2011,E-001660
1661,743,40,6a edicion,Canje,Fisico,F-22039,148711.65,2018-09-14,Coordinacion Academica,"Narváez, Díaz and Osorio",3,2025-10-19,441034900376,VG769,227,2025,E-001661
1662,744,10,6a edicion,Suscripcion,Fisico,F-11456,154736.94,2025-07-12,Coordinacion Academica,Erazo PLC,1,1992-06-16,942965796478,XK703,477,1992,E-001662
1663,745,5,1a edicion,Donacion,Fisico,F-85568,143947.88,2016-08-20,Sede Norte,Moreno-Díaz,1,2022-10-29,948964663517,PP765,725,2017,E-001663
1664,745,18,4a edicion,Suscripcion,Fisico,F-34345,164047.13,2017-07-16,Coordinacion Academica,Rosero-Pérez,2,2017-07-12,350000549050,LS597,803,2016,E-001664
1665,746,25,6a edicion,Compra,Fisico,F-77460,83256.17,2025-04-25,Sede Sur,Rodríguez Inc,1,1994-05-22,675479913598,ML434,587,1992,E-001665
1666,746,4,3a edicion,Canje,Fisico,F-86561,78531.96,2023-12-22,Sede Sur,"García, Montes and Hernández",2,2012-06-26,953305975533,UL560,758,2007,E-001666
1667,747,24,4a edicion,Suscripcion,Fisico,F-98735,15351.28,2024-12-10,Sede Sur,"Bonilla, Sánchez and Vega",1,2025-11-14,174463240239,DC970,832,2017,E-001667
1668,747,26,6a edicion,Suscripcion,Fisico,F-65620,58087.81,2017-11-12,Sede Sur,Salgado-Pedraza,2,2024-02-11,281351521071,YN578,117,1983,E-001668
1669,748,28,3a edicion,Donacion,Fisico,F-43186,44299.31,2015-09-09,Sede Sur,Gómez PLC,1,2003-11-29,195137500772,KK801,602,1981,E-001669
1670,748,17,4a edicion,Compra,Fisico,F-27994,23367.01,2018-08-27,Biblioteca Central,"Bermúdez, Castillo and Mejía",2,2021-11-16,734072774352,OV194,665,2002,E-001670
1671,749,52,3a edicion,Suscripcion,Fisico,F-92227,31711.48,2017-07-05,Sede Sur,"Guerra, Jaimes and Pérez",1,1997-12-22,450243116045,TX150,636,1997,E-001671
1672,749,13,2a edicion,Donacion,Fisico,F-83748,97616.2,2025-06-02,Coordinacion Academica,Vergara-Posada,2,2003-08-09,567717827319,BN520,807,1980,E-001672
1673,749,55,4a edicion,Compra,Fisico,F-26889,49189.2,2021-02-22,Biblioteca Central,García-Vergara,3,1996-05-08,538093380815,TQ141,841,1988,E-001673
1674,749,5,6a edicion,Suscripcion,Fisico,F-15001,74999.01,2016-06-03,Biblioteca Central,Jaimes PLC,4,2020-10-22,394328717965,KD457,550,2007,E-001674
1675,749,54,3a edicion,Suscripcion,Fisico,F-91020,113768.67,2018-09-29,Sede Norte,Ramírez Inc,5,2024-09-23,119211738933,HU820,264,2016,E-001675
1676,750,7,1a edicion,Canje,Fisico,F-51488,164088.37,2020-08-25,Sede Norte,"Ochoa, Gómez and Ortiz",1,2023-08-18,439494604234,RH988,86,2014,E-001676
1677,750,31,6a edicion,Canje,Fisico,F-38944,21624.5,2015-11-11,Biblioteca Central,"Ordóñez, Martínez and Bedoya",2,2020-06-05,927190680321,FE256,223,2015,E-001677
1678,751,30,3a edicion,Canje,Fisico,F-70280,33188.13,2020-01-05,Sede Norte,Quiroga and Sons,1,2023-03-08,147910349812,ZC390,331,2010,E-001678
1679,752,19,2a edicion,Compra,Fisico,F-64233,85122.54,2018-12-10,Coordinacion Academica,Zambrano-Molina,1,2002-11-22,150920675956,DW279,306,1983,E-001679
1680,753,23,3a edicion,Compra,Fisico,F-29076,56340.21,2018-08-27,Sede Sur,Montoya-Polo,1,2017-02-15,264662054381,RN531,547,1980,E-001680
1681,754,26,6a edicion,Suscripcion,Fisico,F-17529,38755.61,2023-02-13,Sede Sur,"Sierra, Castillo and Santos",1,1999-09-16,104779158792,DY107,444,1978,E-001681
1682,754,60,4a edicion,Suscripcion,Fisico,F-65871,110542.8,2018-07-31,Coordinacion Academica,"González, Valencia and Velásquez",2,2025-11-04,185714372479,BM891,152,2022,E-001682
1683,754,45,5a edicion,Compra,Fisico,F-69459,158467.58,2021-09-18,Sede Norte,Villamil-Zambrano,3,1989-09-25,301048247731,VA346,453,1986,E-001683
1684,754,37,2a edicion,Donacion,Fisico,F-92528,157731.43,2018-01-21,Sede Sur,Rosero and Sons,4,2025-04-07,743102959465,SQ817,407,2025,E-001684
1685,755,31,1a edicion,Suscripcion,Fisico,F-48902,46077.0,2024-08-26,Biblioteca Central,Marín-Silva,1,2015-11-04,682853964554,HK332,112,2001,E-001685
1686,755,12,4a edicion,Canje,Fisico,F-79248,144380.02,2022-01-16,Sede Sur,"Valencia, Daza and Giraldo",2,1996-03-04,223433990996,MJ687,105,1984,E-001686
1687,755,3,3a edicion,Compra,Fisico,F-18492,68293.98,2018-06-02,Biblioteca Central,Zambrano-Guevara,3,2016-04-30,446943411751,DT200,131,1984,E-001687
1688,755,13,3a edicion,Suscripcion,Fisico,F-42481,52004.62,2019-09-03,Sede Norte,Vanegas-Rojas,4,2017-12-19,360979190735,VF106,403,2013,E-001688
1689,755,50,3a edicion,Canje,Fisico,F-71009,130591.94,2015-08-05,Biblioteca Central,León Ltd,5,2020-11-23,230059376561,NZ515,869,2005,E-001689
1690,756,60,4a edicion,Compra,Fisico,F-94772,39209.2,2023-10-26,Coordinacion Academica,Díaz and Sons,1,2009-03-23,924490513344,FA376,531,1989,E-001690
1691,756,53,2a edicion,Canje,Fisico,F-91579,42986.8,2025-01-28,Sede Norte,Barrios-Gómez,2,1987-12-27,335633108847,FT742,658,1978,E-001691
1692,756,6,4a edicion,Canje,Fisico,F-79361,32892.72,2019-03-31,Coordinacion Academica,Contreras-Rosero,3,2024-08-21,140265214232,DJ463,698,2022,E-001692
1693,756,48,2a edicion,Donacion,Fisico,F-19068,176870.23,2022-09-09,Sede Sur,"Reyes, Palacios and Cuéllar",4,2025-04-13,498234130217,YW945,683,1981,E-001693
1694,756,39,5a edicion,Donacion,Fisico,F-95257,27149.95,2021-08-08,Sede Norte,López PLC,5,2013-12-13,415146630817,OE759,591,1980,E-001694
1695,757,47,3a edicion,Compra,Fisico,F-55925,131194.21,2023-12-27,Sede Sur,Fernández-Hurtado,1,2018-10-13,490284165165,TI947,232,2013,E-001695
1696,758,13,3a edicion,Suscripcion,Fisico,F-97024,97081.39,2025-07-19,Coordinacion Academica,"Barrios, López and Pérez",1,2021-08-11,507442091115,WG106,670,1996,E-001696
1697,758,12,1a edicion,Suscripcion,Fisico,F-94938,67855.76,2016-08-25,Sede Norte,Galvis Inc,2,2008-07-31,222192535863,BH694,757,1991,E-001697
1698,758,2,2a edicion,Suscripcion,Fisico,F-18500,35011.37,2019-11-22,Biblioteca Central,Salazar-Rodríguez,3,2003-06-04,232025163693,WX127,700,1985,E-001698
1699,758,28,1a edicion,Compra,Fisico,F-46482,154312.3,2015-01-15,Biblioteca Central,Toro Inc,4,2025-04-23,613908644621,AL150,130,2025,E-001699
1700,758,32,6a edicion,Suscripcion,Fisico,F-32031,102017.97,2018-11-12,Coordinacion Academica,Zambrano PLC,5,1993-02-05,961122749095,KG150,166,1987,E-001700
1701,759,9,6a edicion,Suscripcion,Fisico,F-26966,160355.31,2016-02-16,Biblioteca Central,"Medina, Arboleda and Rodríguez",1,2022-05-30,467491008961,UB537,743,2012,E-001701
1702,760,59,4a edicion,Canje,Fisico,F-13692,174083.18,2020-01-16,Sede Norte,Montes-Ortiz,1,2025-05-13,450622833104,QH708,450,2022,E-001702
1703,760,44,1a edicion,Donacion,Fisico,F-14839,73426.69,2024-02-25,Biblioteca Central,"Blanco, Rubio and Cortés",2,2024-04-02,327508430807,FN477,490,1999,E-001703
1704,760,54,5a edicion,Suscripcion,Fisico,F-79552,144101.9,2021-11-02,Sede Norte,"Pérez, Patiño and Castañeda",3,2022-09-19,148755205300,BB149,587,1990,E-001704
1705,761,48,3a edicion,Suscripcion,Fisico,F-71981,46207.56,2021-01-26,Biblioteca Central,Castillo-Benavides,1,2022-12-12,244100433699,FO848,195,2002,E-001705
1706,761,32,3a edicion,Suscripcion,Fisico,F-75421,89435.93,2017-09-04,Sede Sur,Saavedra-Andrade,2,2022-04-22,832819996319,FR794,421,2006,E-001706
1707,762,35,2a edicion,Canje,Fisico,F-89221,110483.67,2020-04-07,Biblioteca Central,Nieto PLC,1,2003-09-12,483014204462,TM248,871,1994,E-001707
1708,762,40,2a edicion,Compra,Fisico,F-59802,162189.7,2019-10-11,Biblioteca Central,"Angulo, Olaya and Rojas",2,1984-03-14,517250505864,PN929,582,1977,E-001708
1709,762,6,5a edicion,Suscripcion,Fisico,F-85392,46209.6,2019-02-22,Sede Norte,"García, Quintero and González",3,2007-11-24,141567740711,UR317,722,1982,E-001709
1710,763,36,2a edicion,Compra,Fisico,F-94068,79896.95,2016-06-27,Coordinacion Academica,Díaz-Cárdenas,1,2025-09-06,355009006199,HN341,417,2023,E-001710
1711,764,45,2a edicion,Compra,Fisico,F-88410,126463.57,2023-09-12,Coordinacion Academica,"Suárez, Castaño and Rodríguez",1,2004-12-31,625075132717,CG616,206,1986,E-001711
1712,764,36,2a edicion,Suscripcion,Fisico,F-97091,112223.57,2018-04-04,Sede Sur,Vergara and Sons,2,1990-05-11,594446172097,GH336,664,1982,E-001712
1713,764,9,2a edicion,Donacion,Fisico,F-67736,121390.2,2020-09-22,Coordinacion Academica,"León, López and Ríos",3,2020-11-30,112595858380,QX912,330,1985,E-001713
1714,765,47,4a edicion,Canje,Fisico,F-94983,24154.35,2018-08-26,Coordinacion Academica,Romero and Sons,1,2022-10-03,828824696546,OX606,822,1992,E-001714
1715,765,55,5a edicion,Compra,Fisico,F-49407,48633.6,2025-04-04,Sede Norte,"Padilla, Martínez and Acosta",2,2022-07-08,433587177827,WY316,389,2005,E-001715
1716,766,16,5a edicion,Compra,Fisico,F-53309,96667.36,2015-05-10,Sede Norte,"Ibarra, Rodríguez and Cantillo",1,2003-09-09,273771916896,PP151,713,1988,E-001716
1717,766,3,6a edicion,Donacion,Fisico,F-87532,130801.86,2019-03-09,Coordinacion Academica,López-Gómez,2,2015-02-16,489311521218,YU527,270,1992,E-001717
1718,767,13,5a edicion,Compra,Fisico,F-80233,77298.63,2024-04-09,Coordinacion Academica,"Arias, Murillo and Rodríguez",1,1999-11-03,108488919567,RQ925,613,1991,E-001718
1719,767,21,1a edicion,Suscripcion,Fisico,F-45687,52591.83,2025-05-07,Sede Sur,Zuluaga LLC,2,2016-01-28,981610853441,HY208,141,2009,E-001719
1720,767,2,3a edicion,Donacion,Fisico,F-87726,93200.64,2021-12-23,Sede Norte,Beltrán Group,3,2025-02-04,406440795706,TO961,678,2025,E-001720
1721,767,59,1a edicion,Compra,Fisico,F-19306,98313.44,2024-11-02,Coordinacion Academica,González-Prada,4,1989-02-22,786928759576,WD756,196,1984,E-001721
1722,768,55,6a edicion,Donacion,Fisico,F-68759,175236.55,2018-08-07,Sede Norte,Manrique-Guerrero,1,2018-03-18,437278066768,RU915,594,1984,E-001722
1723,769,6,3a edicion,Suscripcion,Fisico,F-34727,64428.75,2019-02-22,Coordinacion Academica,Ríos LLC,1,1988-01-15,804603174459,LV194,501,1979,E-001723
1724,769,11,4a edicion,Donacion,Fisico,F-53820,164917.59,2018-03-08,Coordinacion Academica,Díaz-Gil,2,2023-10-28,280341994797,WX103,262,1993,E-001724
1725,769,15,3a edicion,Canje,Fisico,F-91655,132017.21,2016-11-25,Sede Norte,Narváez Group,3,2019-04-04,373433128695,LW683,371,1982,E-001725
1726,769,54,1a edicion,Suscripcion,Fisico,F-97347,63692.13,2018-02-05,Coordinacion Academica,Lozano-Cabrera,4,2018-12-23,984555734187,TL739,428,1975,E-001726
1727,770,44,1a edicion,Compra,Fisico,F-16648,146357.54,2017-10-20,Biblioteca Central,"Salcedo, Hernández and Cardona",1,2012-03-08,585552372171,JT691,872,1991,E-001727
1728,770,26,2a edicion,Canje,Fisico,F-19772,57860.16,2023-07-21,Biblioteca Central,"Vega, Naranjo and Pérez",2,2001-11-11,296452717869,KH100,254,1997,E-001728
1729,770,41,1a edicion,Suscripcion,Fisico,F-62344,26116.88,2020-10-08,Biblioteca Central,"Ortiz, Mejía and Acevedo",3,1998-01-21,769608792082,YO445,526,1985,E-001729
1730,771,18,1a edicion,Donacion,Fisico,F-98357,47514.71,2019-05-25,Sede Sur,"Jiménez, Hernández and Prieto",1,2010-02-14,983607140433,AO112,223,1980,E-001730
1731,772,22,4a edicion,Canje,Fisico,F-25279,87475.39,2021-11-14,Biblioteca Central,Pineda-Sánchez,1,2014-07-06,510886562165,TN844,564,2013,E-001731
1732,772,37,1a edicion,Canje,Fisico,F-49848,112787.04,2016-11-28,Biblioteca Central,Fernández-Bolívar,2,2013-10-28,743448119963,CY983,198,2010,E-001732
1733,773,11,5a edicion,Canje,Fisico,F-24798,62881.87,2018-03-10,Biblioteca Central,Córdoba-Medina,1,2006-05-27,193420175765,AR321,605,1981,E-001733
1734,773,58,5a edicion,Donacion,Fisico,F-25859,61944.11,2016-11-20,Coordinacion Academica,Cortés PLC,2,2015-10-19,268884330758,OJ105,203,1998,E-001734
1735,774,7,4a edicion,Canje,Fisico,F-29942,23520.79,2025-02-12,Sede Sur,"Duarte, Muñoz and Romero",1,2020-05-05,438021832753,TS546,713,2020,E-001735
1736,774,34,4a edicion,Suscripcion,Fisico,F-91820,64053.68,2015-10-31,Sede Norte,Parra-García,2,2018-07-08,303853540804,QG918,694,2007,E-001736
1737,774,43,4a edicion,Suscripcion,Fisico,F-52853,171654.92,2025-09-02,Biblioteca Central,"Meneses, Sanabria and González",3,1993-02-03,559188443599,OH419,359,1982,E-001737
1738,775,59,3a edicion,Donacion,Fisico,F-24900,107358.16,2015-04-15,Biblioteca Central,Villa-Delgado,1,2013-10-10,306580943097,UK163,609,2011,E-001738
1739,775,14,1a edicion,Canje,Fisico,F-79942,141637.92,2024-12-13,Sede Norte,Castillo PLC,2,2001-03-01,298813261856,RZ656,336,1995,E-001739
1740,775,47,2a edicion,Donacion,Fisico,F-43003,80098.44,2025-07-28,Coordinacion Academica,"González, Flórez and Castaño",3,2020-02-20,791840518029,RA348,879,2020,E-001740
1741,776,16,3a edicion,Donacion,Fisico,F-80372,84945.46,2023-12-21,Biblioteca Central,Gutiérrez-Rodríguez,1,1997-01-17,593120410452,TF585,474,1983,E-001741
1742,777,40,6a edicion,Donacion,Fisico,F-93162,169053.14,2022-05-30,Coordinacion Academica,"Bedoya, Arévalo and Pardo",1,2024-05-17,875841997764,KF536,805,2024,E-001742
1743,778,4,5a edicion,Suscripcion,Fisico,F-27575,27381.4,2020-01-13,Sede Sur,Perea Inc,1,2011-10-14,972644918850,FM399,784,2005,E-001743
1744,778,16,2a edicion,Compra,Fisico,F-19573,18080.56,2022-07-20,Coordinacion Academica,Salamanca Inc,2,1979-11-02,409858873152,MM917,553,1978,E-001744
1745,779,18,2a edicion,Suscripcion,Fisico,F-47924,161084.85,2019-11-25,Sede Norte,Cortés-Pabón,1,1998-06-17,295822710876,AR597,524,1983,E-001745
1746,779,38,5a edicion,Canje,Fisico,F-34285,51222.52,2022-05-17,Biblioteca Central,Ortiz LLC,2,2024-04-24,709047570543,LQ273,894,2023,E-001746
1747,779,13,4a edicion,Donacion,Fisico,F-92124,42457.99,2024-05-09,Coordinacion Academica,Fuentes Inc,3,2019-12-07,815323713538,RR536,608,2007,E-001747
1748,780,18,2a edicion,Donacion,Fisico,F-69848,142590.04,2017-08-04,Biblioteca Central,"Cortés, Pulido and Cifuentes",1,2022-03-23,776547820028,KP716,456,2022,E-001748
1749,781,47,4a edicion,Donacion,Fisico,F-20600,122382.11,2018-07-29,Sede Norte,Soto-Ríos,1,1986-03-27,878731092193,HT578,817,1979,E-001749
1750,781,1,4a edicion,Compra,Fisico,F-72847,76867.78,2023-02-10,Sede Sur,"Daza, Muñoz and Ordóñez",2,2009-01-21,411670067303,DR774,671,1978,E-001750
1751,782,13,3a edicion,Suscripcion,Fisico,F-76134,83664.52,2025-09-29,Coordinacion Academica,Guerrero-Leal,1,2025-07-24,942351516452,AE172,323,2025,E-001751
1752,782,52,3a edicion,Canje,Fisico,F-90070,143888.49,2017-11-19,Sede Sur,Mesa-Ceballos,2,2009-04-05,494019647068,BA384,846,2009,E-001752
1753,783,22,3a edicion,Compra,Fisico,F-34763,131817.04,2023-04-30,Sede Sur,Gómez LLC,1,2024-02-20,175644397201,XM459,381,1998,E-001753
1754,784,43,6a edicion,Canje,Fisico,F-23041,19275.1,2019-08-10,Coordinacion Academica,"Castillo, Vega and Polo",1,2010-05-04,474987678100,TL209,768,2001,E-001754
1755,785,26,3a edicion,Compra,Fisico,F-13989,56548.46,2020-07-05,Sede Norte,"Ramírez, Vallejo and Quiroga",1,2012-04-16,255230265060,MJ342,347,2002,E-001755
1756,786,54,5a edicion,Suscripcion,Fisico,F-36046,160780.75,2024-04-06,Sede Norte,Velásquez PLC,1,2024-06-17,796714473541,GO945,638,2019,E-001756
1757,787,29,1a edicion,Donacion,Fisico,F-50266,126333.01,2023-04-27,Sede Sur,"Vergara, Triana and Jiménez",1,2009-10-18,254091941591,OS940,202,2008,E-001757
1758,788,48,3a edicion,Suscripcion,Fisico,F-75279,162039.38,2017-06-09,Biblioteca Central,Mora Group,1,2004-10-17,435384029799,XA720,290,1985,E-001758
1759,789,35,5a edicion,Suscripcion,Fisico,F-41553,23883.3,2019-11-05,Sede Sur,"González, Ortega and Peña",1,1982-06-14,839848557478,UZ950,106,1981,E-001759
1760,790,33,1a edicion,Donacion,Fisico,F-64720,64143.65,2025-09-03,Sede Sur,Gómez Ltd,1,2011-02-22,201856280519,YG793,118,2009,E-001760
1761,791,33,2a edicion,Canje,Fisico,F-43138,18916.39,2015-12-24,Coordinacion Academica,Arias-Pacheco,1,1986-01-14,246224485929,BH630,348,1983,E-001761
1762,791,28,6a edicion,Suscripcion,Fisico,F-68407,120852.36,2022-02-03,Sede Norte,Villegas-Suárez,2,2004-10-23,934012712912,IE165,368,2002,E-001762
1763,791,37,4a edicion,Compra,Fisico,F-97128,36179.27,2015-03-26,Sede Sur,"Hurtado, Gómez and Ramos",3,2024-08-09,805180835883,VK418,760,2011,E-001763
1764,791,14,6a edicion,Donacion,Fisico,F-50034,36402.03,2015-06-27,Coordinacion Academica,Velásquez-Oviedo,4,2011-09-27,170270918739,LF991,126,2006,E-001764
1765,792,1,1a edicion,Compra,Fisico,F-48311,33236.64,2016-05-14,Sede Norte,Ballesteros-Rivera,1,2010-09-22,500876047441,ZY441,843,1993,E-001765
1766,792,20,2a edicion,Compra,Fisico,F-71912,140373.47,2016-08-24,Sede Norte,González LLC,2,2016-10-23,356319418804,TT711,445,2004,E-001766
1767,792,9,6a edicion,Compra,Fisico,F-59515,146160.3,2015-11-11,Coordinacion Academica,Bohórquez-Hernández,3,2022-10-29,708662640367,NY969,544,2002,E-001767
1768,793,29,3a edicion,Compra,Fisico,F-75549,94263.19,2022-05-12,Biblioteca Central,Díaz and Sons,1,2021-07-01,968136554156,DT318,701,2005,E-001768
1769,793,35,5a edicion,Donacion,Fisico,F-69830,121131.8,2023-12-21,Sede Norte,Quintero and Sons,2,2010-11-20,405121862947,UU618,567,2009,E-001769
1770,794,8,5a edicion,Canje,Fisico,F-54771,136978.54,2019-08-06,Biblioteca Central,"Jiménez, Alzate and Muñoz",1,2008-03-15,910224966428,JP909,547,1992,E-001770
1771,795,8,5a edicion,Compra,Fisico,F-85856,123457.9,2023-09-26,Sede Sur,Suárez-Gutiérrez,1,2001-08-02,846155710446,ZK141,333,1989,E-001771
1772,795,51,1a edicion,Canje,Fisico,F-51811,99149.8,2021-12-13,Sede Norte,Hurtado-Carvajal,2,2022-02-08,726666534817,KF208,865,2015,E-001772
1773,795,21,2a edicion,Suscripcion,Fisico,F-28377,20439.75,2025-02-05,Sede Sur,Miranda and Sons,3,2023-04-20,438560412324,RH715,275,2009,E-001773
1774,796,29,1a edicion,Canje,Fisico,F-14075,170620.63,2017-07-22,Sede Sur,Rodríguez-Serrano,1,2016-02-05,563201227699,EJ567,88,2012,E-001774
1775,796,48,4a edicion,Compra,Fisico,F-35849,90675.01,2022-05-13,Sede Sur,Padilla-Torres,2,1985-06-12,160928025518,FW803,434,1983,E-001775
1776,796,47,3a edicion,Donacion,Fisico,F-51891,59051.71,2025-07-04,Biblioteca Central,"Martínez, Mena and Medina",3,2012-08-15,935157144854,VF628,805,1997,E-001776
1777,797,30,6a edicion,Donacion,Fisico,F-27750,175867.5,2023-12-17,Biblioteca Central,Granados Inc,1,2021-06-16,911883180977,WY139,546,2001,E-001777
1778,797,44,6a edicion,Compra,Fisico,F-12839,141889.7,2021-12-08,Sede Sur,Moreno-Patiño,2,2024-05-23,935347473662,EU169,207,2024,E-001778
1779,798,7,6a edicion,Suscripcion,Fisico,F-97643,96143.91,2022-10-08,Biblioteca Central,Zapata-Osorio,1,2011-01-22,204279609772,IR123,790,1993,E-001779
1780,798,28,4a edicion,Suscripcion,Fisico,F-78395,84042.36,2025-08-31,Sede Sur,"Vásquez, Vargas and Romero",2,2018-10-05,239300408111,KW888,379,1994,E-001780
1781,798,4,6a edicion,Canje,Fisico,F-81907,83380.63,2015-12-03,Biblioteca Central,"Ruiz, Valencia and Díaz",3,2016-04-27,120638195740,VJ220,594,1994,E-001781
1782,799,15,2a edicion,Donacion,Fisico,F-70718,143132.09,2022-10-09,Sede Sur,Carrillo LLC,1,2024-01-15,424955565490,EW329,884,2024,E-001782
1783,799,30,2a edicion,Donacion,Fisico,F-59310,123802.16,2023-08-31,Coordinacion Academica,López-González,2,2023-03-01,758231084327,QK930,775,2023,E-001783
1784,800,50,1a edicion,Canje,Fisico,F-77295,177131.02,2024-01-02,Coordinacion Academica,Arias-García,1,2016-08-31,784799509121,CB709,838,1988,E-001784
1785,801,10,3a edicion,Suscripcion,Fisico,F-31082,61798.92,2015-04-02,Sede Sur,Alarcón-Contreras,1,2024-11-10,683493096113,UB224,187,2012,E-001785
1786,801,4,1a edicion,Suscripcion,Fisico,F-42120,37423.4,2015-12-09,Sede Sur,Álvarez-López,2,2020-02-24,494803387474,OO805,468,2018,E-001786
1787,802,11,4a edicion,Canje,Fisico,F-20574,163093.55,2020-04-28,Biblioteca Central,Ortiz-Moreno,1,1992-03-10,366380631775,LU377,327,1981,E-001787
1788,802,18,2a edicion,Donacion,Fisico,F-59982,148000.78,2020-04-05,Sede Sur,Mosquera and Sons,2,2025-07-31,975368099294,JO900,785,2023,E-001788
1789,802,25,2a edicion,Canje,Fisico,F-95118,125839.39,2017-04-21,Biblioteca Central,"Ariza, Márquez and Jiménez",3,2005-06-02,384913343390,ZO211,732,1996,E-001789
1790,803,41,2a edicion,Compra,Fisico,F-11517,95652.04,2017-10-12,Coordinacion Academica,Mosquera LLC,1,2012-08-09,742740203292,WZ308,134,2012,E-001790
1791,804,12,1a edicion,Canje,Fisico,F-31489,121710.28,2019-10-03,Coordinacion Academica,"Cruz, Muñoz and Sanabria",1,2003-10-08,370352006455,TG866,852,1998,E-001791
1792,804,36,3a edicion,Donacion,Fisico,F-65629,34786.65,2024-05-02,Coordinacion Academica,Quintero Group,2,2006-12-24,446541237639,QR784,862,1998,E-001792
1793,804,18,6a edicion,Donacion,Fisico,F-21176,103099.84,2024-07-17,Sede Sur,Torres Inc,3,2020-12-23,328984392820,QG549,861,2014,E-001793
1794,805,10,4a edicion,Donacion,Fisico,F-94037,118102.9,2015-09-03,Biblioteca Central,García-Mesa,1,2019-01-05,738283855183,WG936,752,1995,E-001794
1795,805,12,2a edicion,Donacion,Fisico,F-55526,106601.48,2021-08-26,Sede Norte,Luna PLC,2,1995-05-30,485797486595,TF623,137,1994,E-001795
1796,805,43,6a edicion,Canje,Fisico,F-32465,98817.26,2015-05-04,Sede Sur,Rubio-Molina,3,2021-04-24,644627043223,QR423,126,2019,E-001796
1797,806,6,5a edicion,Suscripcion,Fisico,F-57279,57775.76,2023-11-10,Sede Sur,Guerra PLC,1,2025-09-13,245651226803,CL466,265,2020,E-001797
